from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022003700600003,9022003700600017,2,600,,
9022003700600003,9022003700600018,2,600,,
9022003700600003,9022003700600019,2,600,,
9022003700600007,9022003700259001,2,480,,
9022003700600007,9022003700259002,2,480,,
9022003700193002,9022003700541002,2,180,,
9022003700193002,9022003700541001,2,180,,
9022003705089001,9022003705106001,2,300,,
9022003705089001,9022003705106002,2,300,,
9022003760350002,9022003760430001,2,660,,
9022003760350002,9022003760430002,2,660,,
9022003700053001,9022003700551003,2,300,,
9022003700062001,9022003700600002,2,720,,
9022003700062001,9022003700600001,2,720,,
9022003700600003,9022003700600020,2,300,,
9022003700600003,9022003700600021,2,600,,
9022003700062001,9022003700600006,2,720,,
9022003700600003,9022003700600022,2,600,,
9022003700062001,9022003700600005,2,720,,
9022003700600003,9022003700600023,2,600,,
9022003700062001,9022003700600004,2,720,,
9022003700600003,9022003700600024,2,600,,
9022003700062001,9022003700600003,2,720,,
9022003782018002,9022003782063001,2,960,,
9022003700600003,9022003700600025,2,600,,
9022003700062001,9022003700600009,2,720,,
9022003700062001,9022003700600008,2,720,,
9022003782018002,9022003782063002,2,960,,
9022003700062001,9022003700600007,2,720,,
9022003780110002,9022003780561002,2,420,,
9022003780110002,9022003780561003,2,420,,
9022003780110002,9022003780561001,2,420,,
9022003700600017,9022003700062001,2,720,,
9022003700600017,9022003700062002,2,720,,
9022003700062001,9022003700600013,2,720,,
9022003700062001,9022003700600012,2,720,,
9022003700062001,9022003700600011,2,720,,
9022003191301001,9022003191718004,2,900,,
9022003700062001,9022003700600010,2,720,,
9022003191301001,9022003191718003,2,900,,
9022003700062001,9022003700600017,2,720,,
9022003191301001,9022003191718002,2,900,,
9022003700062001,9022003700600016,2,720,,
9022003191301001,9022003191718001,2,900,,
9022003700062001,9022003700600015,2,720,,
9022003700062001,9022003700600014,2,720,,
9022003700062001,9022003700600019,2,720,,
9022003700062001,9022003700600018,2,720,,
9022003782014004,9022003782070001,2,480,,
9022003480119003,9022003480443002,2,600,,
9022003480119003,9022003480443001,2,600,,
9022003700359001,9022003700358001,2,0,,
9022003782018003,9022003782066002,2,480,,
9022003782018003,9022003782066001,2,480,,
9022003700359001,9022003700358002,2,0,,
9022003700062001,9022003700600020,2,720,,
9022003700062001,9022003700600024,2,720,,
9022003700062001,9022003700600023,2,720,,
9022003700062001,9022003700600022,2,720,,
9022003700600025,9022003700062013,2,300,,
9022003700062001,9022003700600021,2,720,,
9022003700062001,9022003700600025,2,720,,
9022003700057002,9022003700466004,2,300,,
9022003700057002,9022003700466003,2,300,,
9022003780141002,9022003700515001,2,420,,
9022003780141002,9022003700515002,2,420,,
9022003700600025,9022003700062002,2,720,,
9022003700600025,9022003700062001,2,720,,
9022003782200001,9022003782193002,2,600,,
9022003782200001,9022003782193001,2,600,,
9022003700047002,9022003700200001,2,420,,
9022003700047002,9022003700200002,2,420,,
9022003700600017,9022003700062013,2,300,,
9022003700001002,9022003700600010,2,720,,
9022003700001002,9022003700600011,2,720,,
9022003780025002,9022003780711002,2,1200,,
9022003191709001,9022003191303001,2,300,,
9022003700600006,9022003700600001,2,300,,
9022003700014002,9022003700013001,2,600,,
9022003700014002,9022003700013002,2,600,,
9022003700001002,9022003700600018,2,720,,
9022003700600006,9022003700600008,2,300,,
9022003700001002,9022003700600019,2,720,,
9022003700600006,9022003700600009,2,300,,
9022003780141021,9022003700232002,2,420,,
9022003700001002,9022003700600016,2,720,,
9022003780025002,9022003780711001,2,1200,,
9022003700001002,9022003700600017,2,720,,
9022003700600006,9022003700600007,2,300,,
9022003700001002,9022003700600014,2,720,,
9022003700600006,9022003700600004,2,300,,
9022003700001002,9022003700600015,2,720,,
9022003700600006,9022003700600005,2,300,,
9022003700001002,9022003700600012,2,720,,
9022003700600006,9022003700600002,2,300,,
9022003700001002,9022003700600013,2,720,,
9022003700600006,9022003700600003,2,300,,
9022003700071002,9022003700070002,2,120,,
9022003700071002,9022003700070001,2,120,,
9022003700228002,9022003700232002,2,300,,
9022003700071002,9022003700070003,2,120,,
9022003760281001,9022003760391001,2,300,,
9022003760281001,9022003760391002,2,300,,
9022003700001002,9022003700600009,2,720,,
9022003782018002,9022003782152002,2,780,,
9022003700001002,9022003700600007,2,720,,
9022003782018002,9022003782152001,2,780,,
9022003700001002,9022003700600008,2,720,,
9022003700001002,9022003700600005,2,720,,
9022003700001002,9022003700600006,2,720,,
9022003700001002,9022003700600003,2,720,,
9022003700049001,9022003700200002,2,300,,
9022003700001002,9022003700600004,2,720,,
9022003700001002,9022003700600001,2,720,,
9022003700001002,9022003700600002,2,720,,
9022003700049001,9022003700200001,2,300,,
9022003782014004,9022003782070002,2,480,,
9022003700600006,9022003700600022,2,600,,
9022003700600006,9022003700600023,2,600,,
9022003700600006,9022003700600020,2,300,,
9022003700600006,9022003700600021,2,480,,
9022003782070001,9022003782014001,2,480,,
9022003782070001,9022003782014002,2,480,,
9022003782070001,9022003782014003,2,480,,
9022003782224001,9022003782070001,2,540,,
9022003782070001,9022003782014004,2,480,,
9022003782224001,9022003782070002,2,540,,
9022003191086004,9022003191225004,2,300,,
9022003191086004,9022003191225003,2,300,,
9022003191086004,9022003191225002,2,300,,
9022003700600006,9022003700600024,2,600,,
9022003191086004,9022003191225001,2,300,,
9022003700600006,9022003700600025,2,600,,
9022003705003001,9022003105112002,2,480,,
9022003705003001,9022003105112001,2,480,,
9022003782018001,9022003782149001,2,540,,
9022003782018001,9022003782149002,2,540,,
9022003782018001,9022003782149003,2,540,,
9022003700600006,9022003700600011,2,300,,
9022003780025014,9022003780716001,2,960,,
9022003700600006,9022003700600012,2,300,,
9022003700600006,9022003700600010,2,300,,
9022003780025014,9022003780716002,2,960,,
9022003700600006,9022003700600019,2,600,,
9022003700600006,9022003700600017,2,600,,
9022003700600006,9022003700600018,2,600,,
9022003700600006,9022003700600015,2,600,,
9022003700600006,9022003700600016,2,600,,
9022003700600006,9022003700600013,2,300,,
9022003700600006,9022003700600014,2,300,,
9022003700600019,9022003700063009,2,660,,
9022003700600019,9022003700063006,2,660,,
9022003700600019,9022003700063007,2,660,,
9022003782078001,9022003782070002,2,480,,
9022003782078001,9022003782070001,2,480,,
9022003700066003,9022003700575001,2,180,,
9022003700066003,9022003700575002,2,180,,
9022003700600019,9022003700063010,2,660,,
9022003700195002,9022003700143002,2,240,,
9022003700195002,9022003700143001,2,240,,
9022003782181004,9022003782184002,2,480,,
9022003782181004,9022003782184001,2,480,,
9022003700032003,9022003700063009,2,180,,
9022003781199001,9022003781416001,2,60,,
9022003700146001,9022003700059001,2,600,,
9022003700146001,9022003700059002,2,600,,
9022003700032003,9022003700063007,2,180,,
9022003700032003,9022003700063006,2,180,,
9022003782018002,9022003782504001,2,300,,
9022003782012001,9022003782014001,2,480,,
9022003782012001,9022003782014002,2,480,,
9022003700200001,9022003700466001,2,540,,
9022003760054002,9022003760073002,2,900,,
9022003760054002,9022003760073001,2,900,,
9022003700600002,9022003700001003,2,720,,
9022003480609001,9022003480216002,2,360,,
9022003480609001,9022003480216001,2,360,,
9022003700200001,9022003700466003,2,540,,
9022003700600002,9022003700001001,2,720,,
9022003781210003,9022003781426001,2,540,,
9022003700200001,9022003700466004,2,540,,
9022003700600002,9022003700001002,2,720,,
9022003700032003,9022003700063010,2,180,,
9022003781210003,9022003781426002,2,540,,
9022003782012001,9022003782014003,2,480,,
9022003782012001,9022003782014004,2,480,,
9022003700325002,9022003700600006,2,540,,
9022003700325002,9022003700600007,2,540,,
9022003700325002,9022003700600008,2,540,,
9022003700325002,9022003700600009,2,540,,
9022003782149002,9022003782018006,2,540,,
9022003782149002,9022003782018005,2,540,,
9022003782149002,9022003782018002,2,540,,
9022003782149002,9022003782018001,2,540,,
9022003782149002,9022003782018003,2,540,,
9022003700325002,9022003700600001,2,540,,
9022003700325002,9022003700600002,2,540,,
9022003700325002,9022003700600003,2,540,,
9022003700325002,9022003700600004,2,540,,
9022003700325002,9022003700600005,2,540,,
9022003700025008,9022003700593001,2,300,,
9022003700025008,9022003700593002,2,300,,
9022003782064002,9022003782018001,2,900,,
9022003780025004,9022003780711001,2,1200,,
9022003782064002,9022003782018002,2,900,,
9022003780025004,9022003780711002,2,1200,,
9022003782064002,9022003782018003,2,900,,
9022003719115001,9022003719045002,2,600,,
9022003782064002,9022003782018005,2,900,,
9022003719115001,9022003719045001,2,600,,
9022003782064002,9022003782018006,2,900,,
9022003700493003,9022003700587001,2,360,,
9022003700493003,9022003700587002,2,360,,
9022003760005009,9022003760370001,2,600,,
9022003760005009,9022003760370002,2,600,,
9022003700325002,9022003700600020,2,780,,
9022003480216002,9022003480609002,2,360,,
9022003700325002,9022003700600021,2,780,,
9022003700325002,9022003700600022,2,780,,
9022003700325002,9022003700600023,2,780,,
9022003700325002,9022003700600024,2,780,,
9022003700325002,9022003700600025,2,780,,
9022003480216002,9022003480609001,2,360,,
9022003782069002,9022003782078001,2,1020,,
9022003782069002,9022003782078002,2,1020,,
9022003700593002,9022003700025005,2,300,,
9022003700325002,9022003700600017,2,780,,
9022003700325002,9022003700600018,2,780,,
9022003700325002,9022003700600019,2,780,,
9022003700593002,9022003700025002,2,300,,
9022003700593002,9022003700025008,2,300,,
9022003700325002,9022003700600010,2,540,,
9022003700325002,9022003700600011,2,540,,
9022003700325002,9022003700600012,2,540,,
9022003700593002,9022003700025001,2,300,,
9022003700325002,9022003700600013,2,540,,
9022003700325002,9022003700600014,2,540,,
9022003700325002,9022003700600015,2,780,,
9022003700325002,9022003700600016,2,780,,
9022003782388001,9022003782519002,2,300,,
9022003700600011,9022003700600025,2,720,,
9022003782388001,9022003782519001,2,300,,
9022003700600011,9022003700600024,2,600,,
9022003700600011,9022003700600023,2,600,,
9022003700600011,9022003700600022,2,600,,
9022003700600011,9022003700600021,2,600,,
9022003700600011,9022003700600020,2,300,,
9022003700063007,9022003700001003,2,360,,
9022003700063007,9022003700001001,2,360,,
9022003700063007,9022003700001002,2,360,,
9022003760009001,9022003760009002,2,120,,
9022003760009001,9022003760009004,2,180,,
9022003760009001,9022003760009003,2,180,,
9022003700414002,9022003700078002,2,300,,
9022003700414002,9022003700078001,2,300,,
9022003782178001,9022003782177002,2,360,,
9022003760009001,9022003760009014,2,120,,
9022003782178001,9022003782177001,2,360,,
9022003719045001,9022003719115002,2,600,,
9022003719045001,9022003719115001,2,600,,
9022003782018006,9022003782065002,2,720,,
9022003705087001,9022003705082002,2,720,,
9022003705087001,9022003705082001,2,720,,
9022003700600017,9022003700001003,2,720,,
9022003700600017,9022003700001002,2,720,,
9022003700600017,9022003700001001,2,720,,
9022003700001002,9022003700600021,2,720,,
9022003700001002,9022003700600022,2,720,,
9022003700600025,9022003700001001,2,720,,
9022003700600025,9022003700001002,2,720,,
9022003700001002,9022003700600020,2,720,,
9022003700600025,9022003700001003,2,720,,
9022003782018006,9022003782065001,2,720,,
9022003760009001,9022003760009021,2,120,,
9022003700001002,9022003700600025,2,720,,
9022003700001002,9022003700600023,2,720,,
9022003700001002,9022003700600024,2,720,,
9022003700349002,9022003700125002,2,240,,
9022003782018005,9022003782018001,2,180,,
9022003782018005,9022003782018002,2,120,,
9022003782018005,9022003782018003,2,120,,
9022003700349002,9022003700125001,2,240,,
9022003781329001,9022003781322001,2,720,,
9022003782018005,9022003782018006,2,180,,
9022003781329001,9022003781322002,2,720,,
9022003191042002,9022003191225001,2,360,,
9022003191042002,9022003191225002,2,360,,
9022003191042002,9022003191225003,2,360,,
9022003700032003,9022003700001001,2,600,,
9022003191042002,9022003191225004,2,360,,
9022003700032003,9022003700001002,2,600,,
9022003700032003,9022003700001003,2,600,,
9022003700048002,9022003700058001,2,180,,
9022003700048002,9022003700058002,2,180,,
9022003781002004,9022003781426002,2,360,,
9022003781002004,9022003781426001,2,360,,
9022003700062013,9022003700622002,2,300,,
9022003700062013,9022003700622004,2,300,,
9022003700062013,9022003700622008,2,300,,
9022003700600025,9022003700325002,2,780,,
9022003700600025,9022003700325001,2,780,,
9022003700600011,9022003700600003,2,360,,
9022003700063010,9022003700032004,2,180,,
9022003700600011,9022003700600002,2,360,,
9022003700063010,9022003700032003,2,180,,
9022003700600011,9022003700600001,2,360,,
9022003700063010,9022003700032006,2,180,,
9022003700063010,9022003700032005,2,180,,
9022003700600011,9022003700600009,2,300,,
9022003700600011,9022003700600008,2,300,,
9022003700600011,9022003700600007,2,300,,
9022003700600011,9022003700600006,2,300,,
9022003700600011,9022003700600005,2,360,,
9022003700600011,9022003700600004,2,360,,
9022003700600011,9022003700600014,2,300,,
9022003700600011,9022003700600013,2,300,,
9022003700600011,9022003700600012,2,300,,
9022003700466003,9022003700057002,2,300,,
9022003700466003,9022003700057001,2,300,,
9022003760034002,9022003760350002,2,360,,
9022003700600011,9022003700600010,2,300,,
9022003760034002,9022003760350001,2,360,,
9022003700600012,9022003700259002,2,480,,
9022003760034002,9022003760350003,2,360,,
9022003700600012,9022003700259001,2,480,,
9022003700600011,9022003700600019,2,600,,
9022003700600011,9022003700600018,2,600,,
9022003700600011,9022003700600017,2,600,,
9022003700600011,9022003700600016,2,600,,
9022003700600011,9022003700600015,2,600,,
9022003700063007,9022003700032006,2,180,,
9022003700063007,9022003700032005,2,180,,
9022003700063007,9022003700032004,2,180,,
9022003705003003,9022003105112002,2,480,,
9022003700063007,9022003700032003,2,180,,
9022003191709010,9022003191718002,2,600,,
9022003700600009,9022003700259002,2,480,,
9022003191709010,9022003191718001,2,600,,
9022003700600009,9022003700259001,2,480,,
9022003705003003,9022003105112001,2,480,,
9022003480443002,9022003480146001,2,900,,
9022003480443002,9022003480146002,2,900,,
9022003782018001,9022003782065002,2,720,,
9022003782018001,9022003782065001,2,720,,
9022003780455002,9022003780925001,2,1620,,
9022003781322001,9022003781305003,2,1200,,
9022003781322001,9022003781305002,2,1200,,
9022003781322001,9022003781305001,2,1200,,
9022003700600002,9022003700063007,2,660,,
9022003700600002,9022003700063009,2,660,,
9022003191086002,9022003191225002,2,300,,
9022003191086002,9022003191225001,2,300,,
9022003700600002,9022003700063006,2,660,,
9022003191086002,9022003191225004,2,300,,
9022003191086002,9022003191225003,2,300,,
9022003700600022,9022003700259001,2,720,,
9022003700600022,9022003700259002,2,720,,
9022003782015001,9022003782509001,2,360,,
9022003700600008,9022003700600017,2,600,,
9022003700600008,9022003700600018,2,600,,
9022003700600008,9022003700600015,2,600,,
9022003700600008,9022003700600016,2,600,,
9022003781305003,9022003781313001,2,600,,
9022003700600008,9022003700600019,2,600,,
9022003700600008,9022003700600010,2,300,,
9022003781305003,9022003781313002,2,600,,
9022003700600002,9022003700063010,2,660,,
9022003700600008,9022003700600013,2,300,,
9022003700600008,9022003700600014,2,300,,
9022003700600008,9022003700600011,2,300,,
9022003700600008,9022003700600012,2,300,,
9022003700126001,9022003700349006,2,360,,
9022003700126001,9022003700349002,2,360,,
9022003700499001,9022003700546002,2,600,,
9022003700499001,9022003700270002,2,480,,
9022003700499001,9022003700270001,2,480,,
9022003791305024,9022003191347001,2,300,,
9022003782230001,9022003782224001,2,540,,
9022003782230001,9022003782224002,2,540,,
9022003700600008,9022003700600020,2,300,,
9022003700499001,9022003700546001,2,600,,
9022003700517001,9022003700536001,2,540,,
9022003700600008,9022003700600021,2,600,,
9022003700517001,9022003700536002,2,540,,
9022003700126001,9022003700349001,2,360,,
9022003700600008,9022003700600024,2,600,,
9022003700600008,9022003700600025,2,660,,
9022003780141021,9022003700228002,2,600,,
9022003700600008,9022003700600022,2,600,,
9022003780141021,9022003700228001,2,600,,
9022003700600008,9022003700600023,2,600,,
9022003782224002,9022003782012001,2,600,,
9022003782224002,9022003782012002,2,600,,
9022003700032005,9022003700063010,2,180,,
9022003700488002,9022003700536001,2,600,,
9022003700321001,9022003700037001,2,300,,
9022003700321001,9022003700037002,2,300,,
9022003700600016,9022003700001002,2,720,,
9022003700600016,9022003700001003,2,720,,
9022003191709005,9022003191718002,2,600,,
9022003191709005,9022003191718001,2,600,,
9022003700600016,9022003700001001,2,720,,
9022003700600008,9022003700600006,2,300,,
9022003700032005,9022003700063009,2,180,,
9022003700600008,9022003700600007,2,300,,
9022003700600008,9022003700600004,2,300,,
9022003700032005,9022003700063007,2,180,,
9022003700600008,9022003700600005,2,300,,
9022003700032005,9022003700063006,2,180,,
9022003700600008,9022003700600009,2,300,,
9022003700600008,9022003700600002,2,300,,
9022003700488002,9022003700536002,2,600,,
9022003700600008,9022003700600003,2,300,,
9022003700600008,9022003700600001,2,300,,
9022003719025002,9022003719110002,2,360,,
9022003719025002,9022003719110001,2,360,,
9022003700200002,9022003700466004,2,540,,
9022003700200002,9022003700466003,2,540,,
9022003700200002,9022003700466001,2,540,,
9022003782181003,9022003782184001,2,480,,
9022003782181003,9022003782184002,2,480,,
9022003719007002,9022003719000003,2,1140,,
9022003719007002,9022003719000001,2,1140,,
9022003760281002,9022003760391001,2,300,,
9022003719007002,9022003719000002,2,1140,,
9022003782149001,9022003782018003,2,540,,
9022003760281002,9022003760391002,2,300,,
9022003782149001,9022003782018002,2,540,,
9022003782149001,9022003782018001,2,540,,
9022003782015001,9022003782519002,2,900,,
9022003782015001,9022003782519001,2,900,,
9022003782149001,9022003782018006,2,540,,
9022003782149001,9022003782018005,2,540,,
9022003700032004,9022003700001001,2,600,,
9022003700587002,9022003700494002,2,480,,
9022003700587002,9022003700494001,2,480,,
9022003700032004,9022003700001002,2,600,,
9022003700032004,9022003700001003,2,600,,
9022003700032003,9022003700591001,2,300,,
9022003700032003,9022003700591002,2,300,,
9022003700587002,9022003700494004,2,480,,
9022003700587002,9022003700494003,2,480,,
9022003760005002,9022003760370002,2,600,,
9022003760005002,9022003760370001,2,600,,
9022003700057002,9022003700049002,2,180,,
9022003700057002,9022003700049001,2,120,,
9022003782152002,9022003782018006,2,780,,
9022003781051001,9022003781216001,2,600,,
9022003782152002,9022003782018005,2,780,,
9022003780141001,9022003700233002,2,360,,
9022003780141001,9022003700233001,2,360,,
9022003782152002,9022003782018002,2,780,,
9022003782152002,9022003782018001,2,780,,
9022003781051001,9022003781216002,2,600,,
9022003782152002,9022003782018003,2,780,,
9022003705106001,9022003705082001,2,1500,,
9022003782018003,9022003782504001,2,300,,
9022003781416001,9022003781210003,2,360,,
9022003781416001,9022003781210004,2,360,,
9022003781416001,9022003781210001,2,360,,
9022003781416001,9022003781210002,2,360,,
9022003781416001,9022003781210007,2,360,,
9022003781416001,9022003781210005,2,360,,
9022003781416001,9022003781210006,2,360,,
9022003760416001,9022003760430002,2,300,,
9022003760416001,9022003760430001,2,300,,
9022003782018003,9022003782152001,2,780,,
9022003782018003,9022003782152002,2,780,,
9022003780025001,9022003780716002,2,960,,
9022003760005008,9022003760370001,2,600,,
9022003760005008,9022003760370002,2,600,,
9022003780025001,9022003780716001,2,960,,
9022003191718002,9022003191709002,2,600,,
9022003700600004,9022003700325001,2,540,,
9022003700600004,9022003700062013,2,300,,
9022003191718002,9022003191709003,2,600,,
9022003791305001,9022003191347001,2,300,,
9022003191718002,9022003191709001,2,600,,
9022003700600004,9022003700325002,2,540,,
9022003700600020,9022003700325002,2,540,,
9022003782014002,9022003782230001,2,720,,
9022003782014002,9022003782230002,2,720,,
9022003093004001,9022003093050002,2,900,,
9022003700600020,9022003700062013,2,300,,
9022003093004001,9022003093050001,2,900,,
9022003780141001,9022003700228002,2,600,,
9022003191303001,9022003191718004,2,600,,
9022003780141001,9022003700228001,2,600,,
9022003191303001,9022003191718003,2,600,,
9022003191303001,9022003191718002,2,600,,
9022003191303001,9022003191718001,2,600,,
9022003700600020,9022003700325001,2,540,,
9022003191718002,9022003191709008,2,600,,
9022003191718002,9022003191709009,2,600,,
9022003191718002,9022003191709006,2,600,,
9022003191718002,9022003191709007,2,600,,
9022003191718002,9022003191709004,2,600,,
9022003191718002,9022003191709005,2,600,,
9022003191718002,9022003191709011,2,600,,
9022003191718002,9022003191709010,2,600,,
9022003191718001,9022003191303001,2,600,,
9022003700061002,9022003700147002,2,300,,
9022003700061002,9022003700147001,2,300,,
9022003700141001,9022003700198002,2,600,,
9022003760012002,9022003760412002,2,360,,
9022003700141001,9022003700198001,2,600,,
9022003760012002,9022003760412003,2,360,,
9022003760012002,9022003760412004,2,360,,
9022003760012002,9022003760412005,2,360,,
9022003760012002,9022003760412001,2,360,,
9022003705106001,9022003705082002,2,1500,,
9022003700094001,9022003700095002,2,300,,
9022003700094001,9022003700095001,2,300,,
9022003700374001,9022003700377002,2,300,,
9022003782177001,9022003782178002,2,360,,
9022003782177001,9022003782178001,2,360,,
9022003700374001,9022003700377001,2,300,,
9022003760005008,9022003760005010,2,0,,
9022003705098001,9022003705031002,2,600,,
9022003781002003,9022003781426002,2,360,,
9022003781002003,9022003781426001,2,360,,
9022003705098001,9022003705031001,2,600,,
9022003700600004,9022003700062001,2,720,,
9022003700600004,9022003700062002,2,720,,
9022003719013001,9022003719115002,2,540,,
9022003782012001,9022003782224001,2,600,,
9022003700600020,9022003700062001,2,720,,
9022003700014001,9022003700013002,2,600,,
9022003700600020,9022003700062002,2,720,,
9022003700014001,9022003700013001,2,600,,
9022003760005008,9022003760005007,2,0,,
9022003760005008,9022003760005006,2,0,,
9022003760005008,9022003760005005,2,0,,
9022003760005008,9022003760005004,2,0,,
9022003760005008,9022003760005009,2,0,,
9022003700063009,9022003700032004,2,180,,
9022003760412004,9022003760012002,2,360,,
9022003700063009,9022003700032003,2,180,,
9022003782012001,9022003782224002,2,600,,
9022003700063009,9022003700032006,2,180,,
9022003719013001,9022003719115001,2,540,,
9022003700063009,9022003700032005,2,180,,
9022003760412004,9022003760012001,2,360,,
9022003760005008,9022003760005003,2,0,,
9022003760005008,9022003760005002,2,0,,
9022003760005008,9022003760005001,2,180,,
9022003782018003,9022003782063002,2,960,,
9022003782018003,9022003782063001,2,960,,
9022003780025021,9022003780727001,2,840,,
9022003781238001,9022003781238002,2,360,,
9022003781238001,9022003781238004,2,240,,
9022003781238001,9022003781238003,2,240,,
9022003781030001,9022003781305003,2,600,,
9022003781030001,9022003781305002,2,600,,
9022003700600010,9022003700063007,2,660,,
9022003781030001,9022003781305001,2,600,,
9022003700600010,9022003700063006,2,660,,
9022003700600011,9022003700148003,2,420,,
9022003700600011,9022003700148004,2,420,,
9022003700600010,9022003700063009,2,660,,
9022003705003011,9022003105112002,2,480,,
9022003780025021,9022003780727002,2,840,,
9022003705003011,9022003105112001,2,480,,
9022003700600017,9022003700259002,2,720,,
9022003191347001,9022003791305024,2,300,,
9022003782102001,9022003782519002,2,480,,
9022003782102001,9022003782519001,2,480,,
9022003700600017,9022003700259001,2,720,,
9022003700591002,9022003700001002,2,420,,
9022003700622004,9022003700062013,2,300,,
9022003700591002,9022003700001001,2,420,,
9022003782015006,9022003782388001,2,900,,
9022003782015006,9022003782388002,2,900,,
9022003700517001,9022003700488001,2,300,,
9022003700517001,9022003700488002,2,300,,
9022003782018002,9022003782066002,2,480,,
9022003782018002,9022003782066001,2,480,,
9022003782078002,9022003782012001,2,600,,
9022003782078002,9022003782012002,2,600,,
9022003792007001,9022003480146001,2,1800,,
9022003792007001,9022003480146002,2,1800,,
9022003700600019,9022003700600002,2,600,,
9022003700600019,9022003700600003,2,600,,
9022003700600019,9022003700600001,2,600,,
9022003191347001,9022003791305001,2,300,,
9022003191347001,9022003791305002,2,300,,
9022003700600019,9022003700600008,2,600,,
9022003700600019,9022003700600009,2,600,,
9022003700600019,9022003700600006,2,600,,
9022003700600019,9022003700600007,2,600,,
9022003700600019,9022003700600004,2,600,,
9022003700600019,9022003700600005,2,600,,
9022003700600010,9022003700063010,2,660,,
9022003700049002,9022003700057001,2,180,,
9022003700049002,9022003700057002,2,180,,
9022003700600016,9022003700063009,2,660,,
9022003700600016,9022003700063006,2,660,,
9022003700600016,9022003700063007,2,660,,
9022003782014002,9022003782078002,2,540,,
9022003782078002,9022003782069003,2,1020,,
9022003782078002,9022003782069002,2,1020,,
9022003782078002,9022003782069001,2,1020,,
9022003782014002,9022003782078001,2,540,,
9022003700600019,9022003700600013,2,600,,
9022003700284002,9022003700389001,2,420,,
9022003700600019,9022003700600014,2,600,,
9022003700284002,9022003700389002,2,420,,
9022003700600019,9022003700600011,2,600,,
9022003700600016,9022003700063010,2,660,,
9022003700600019,9022003700600012,2,600,,
9022003700600019,9022003700600010,2,600,,
9022003700600019,9022003700600017,2,300,,
9022003700600019,9022003700600018,2,480,,
9022003700600019,9022003700600015,2,480,,
9022003700600019,9022003700600016,2,300,,
9022003700600010,9022003700148004,2,420,,
9022003700195001,9022003700143001,2,240,,
9022003705089003,9022003705087002,2,660,,
9022003700600014,9022003700600007,2,300,,
9022003705089003,9022003705087001,2,660,,
9022003760350003,9022003760430001,2,660,,
9022003700600014,9022003700600008,2,300,,
9022003760350003,9022003760430002,2,660,,
9022003700600014,9022003700600009,2,300,,
9022003700600014,9022003700600003,2,360,,
9022003700600014,9022003700600004,2,360,,
9022003700600014,9022003700600005,2,480,,
9022003700600014,9022003700600006,2,300,,
9022003700195001,9022003700143002,2,240,,
9022003780025004,9022003780723001,2,900,,
9022003700600014,9022003700600001,2,480,,
9022003780025004,9022003780723002,2,900,,
9022003700600014,9022003700600002,2,420,,
9022003700600010,9022003700148003,2,420,,
9022003782102002,9022003782075002,2,300,,
9022003782102002,9022003782075001,2,300,,
9022003781210004,9022003781416001,2,360,,
9022003719007001,9022003719000001,2,1140,,
9022003719007001,9022003719000002,2,1140,,
9022003719007001,9022003719000003,2,1140,,
9022003700600014,9022003700600025,2,720,,
9022003780839021,9022003780832001,2,1200,,
9022003700600014,9022003700600021,2,600,,
9022003700600014,9022003700600022,2,600,,
9022003700600014,9022003700600023,2,600,,
9022003700600014,9022003700600024,2,600,,
9022003700063009,9022003700001001,2,360,,
9022003700063009,9022003700001002,2,360,,
9022003700063009,9022003700001003,2,360,,
9022003700600014,9022003700600020,2,300,,
9022003780839021,9022003780832002,2,1200,,
9022003782078001,9022003782230001,2,780,,
9022003782078001,9022003782230002,2,780,,
9022003700600014,9022003700600018,2,600,,
9022003700600014,9022003700600019,2,600,,
9022003700001003,9022003700600001,2,720,,
9022003700032005,9022003700001003,2,600,,
9022003700001003,9022003700600002,2,720,,
9022003700001003,9022003700600003,2,720,,
9022003700600014,9022003700600015,2,720,,
9022003700001003,9022003700600004,2,720,,
9022003700600014,9022003700600016,2,600,,
9022003700001003,9022003700600005,2,720,,
9022003700600014,9022003700600017,2,600,,
9022003700001003,9022003700600006,2,720,,
9022003700600014,9022003700600010,2,300,,
9022003700001003,9022003700600007,2,720,,
9022003700600014,9022003700600011,2,300,,
9022003700001003,9022003700600008,2,720,,
9022003700600014,9022003700600012,2,300,,
9022003700032005,9022003700001001,2,600,,
9022003700001003,9022003700600009,2,720,,
9022003700600014,9022003700600013,2,300,,
9022003700032005,9022003700001002,2,600,,
9022003700494004,9022003700587001,2,180,,
9022003700494004,9022003700587002,2,480,,
9022003700600003,9022003700062013,2,300,,
9022003700600003,9022003700325002,2,540,,
9022003700600003,9022003700325001,2,540,,
9022003700141002,9022003700556001,2,360,,
9022003700600009,9022003700062001,2,720,,
9022003700600009,9022003700062002,2,720,,
9022003700600004,9022003700063006,2,660,,
9022003700600004,9022003700063007,2,660,,
9022003700600004,9022003700063009,2,660,,
9022003700600003,9022003700062001,2,720,,
9022003700600003,9022003700062002,2,720,,
9022003782224001,9022003782230001,2,540,,
9022003705003005,9022003105112002,2,480,,
9022003705003005,9022003105112001,2,480,,
9022003782224001,9022003782230002,2,540,,
9022003700284001,9022003700389001,2,420,,
9022003700284001,9022003700389002,2,420,,
9022003700600004,9022003700063010,2,660,,
9022003700600009,9022003700062013,2,300,,
9022003700374002,9022003700377001,2,300,,
