edge_id,source_id,sink_id,source_name,sink_name,source_lat,source_lon,sink_lat,sink_lon,Record Count,delay,delay / travel time
9022003760314/9022003760310,9022003760314,9022003760310,Vallby västra (Tierp),Vallby östra (Tierp),60.31845,17.531539,60.314761,17.542583,72,7,0.23529411764705882
9022003780364/9022003730112,9022003780364,9022003730112,Morby (Knivsta),Fridhem Lagga,59.786389,17.813385,59.783582,17.821926,71,-5,-0.08064516129032258
9022003730112/9022003730113,9022003730112,9022003730113,Fridhem Lagga,Stenbylund,59.783582,17.821926,59.78288,17.830237,71,0,0
9022003730113/9022003780357,9022003730113,9022003780357,Stenbylund,Marma (Östuna) (Knivsta),59.78288,17.830237,59.781039,17.838406,71,0,0
9022003760400/9022003760382,9022003760400,9022003760382,Aspenskolan (Tierp),Högbergsskolan (Tierp),60.345987,17.504082,60.345757,17.503835,70,18,0.7
9022003779522/9022003780161,9022003779522,9022003780161,Lövhäll,Hedtorp (Uppsala),59.958628,17.216893,59.962455,17.215785,70,0,0
9022003780649/9022003780636,9022003780649,9022003780636,Östfora (Uppsala),Blackbo (Siggefora) (Uppsala),59.984457,17.190438,59.98054,17.155112,70,0,0
9022003780636/9022003780895,9022003780636,9022003780895,Blackbo (Siggefora) (Uppsala),Siggefora vändplan (Uppsala),59.98054,17.155112,59.980395,17.142083,70,0,0
9022003780754/9022003779624,9022003780754,9022003779624,Tuna kyrka (Uppsala),Tunaby,60.019489,18.063119,60.014524,18.064107,70,-19,-0.31666666666666665
9022003780499/9022003780500,9022003780499,9022003780500,Kilsdal (Uppsala),Born (Uppsala),59.894708,17.422052,59.894849,17.43319,70,-11,-0.1896551724137931
9022003780571/9022003779523,9022003780571,9022003779523,Spjutmossen (Uppsala),Kvicksätra,59.952862,17.217131,59.956122,17.217002,70,0,0
9022003780896/9022003780649,9022003780896,9022003780649,Granhammar (Uppsala),Östfora (Uppsala),59.9729,17.209513,59.984457,17.190438,70,0,0
9022003780584/9022003779602,9022003780584,9022003779602,Ströja vägskäl (Uppsala),Kräbylund,59.9503,17.91415,59.948751,17.935137,70,2,0.03636363636363636
9022003780697/9022003779629,9022003780697,9022003779629,Johannesdal (Tuna) (Uppsala),Klockarbacken,59.988162,18.056182,59.986614,18.060628,70,6,0.3157894736842105
9022003779624/9022003779625,9022003779624,9022003779625,Tunaby,Lysingsvreten,60.014524,18.064107,60.007689,18.065309,70,11,0.22448979591836735
9022003780500/9022003780499,9022003780500,9022003780499,Born (Uppsala),Kilsdal (Uppsala),59.894849,17.43319,59.894708,17.422052,70,-5,-0.10638297872340426
9022003780705/9022003779626,9022003780705,9022003779626,Saringe (Uppsala),Alvreten,60.002965,18.060612,60.00075,18.058901,70,7,0.4117647058823529
9022003779523/9022003779522,9022003779523,9022003779522,Kvicksätra,Lövhäll,59.956122,17.217002,59.958628,17.216893,70,0,0
9022003779628/9022003780697,9022003779628,9022003780697,Onsören,Johannesdal (Tuna) (Uppsala),59.992256,18.057804,59.988162,18.056182,70,-6,-0.14285714285714285
9022003779625/9022003780705,9022003779625,9022003780705,Lysingsvreten,Saringe (Uppsala),60.007689,18.065309,60.002965,18.060612,70,12,0.3076923076923077
9022003780612/9022003780896,9022003780612,9022003780896,Rönningen (Uppsala),Granhammar (Uppsala),59.969268,17.21414,59.9729,17.209513,70,0,0
9022003779524/9022003780558,9022003779524,9022003780558,Bryggarbo,Stora Ljusbrunn (Uppsala),59.938429,17.217824,59.945856,17.217532,70,0,0
9022003780531/9022003780546,9022003780531,9022003780546,Fredriksdal (Uppsala),Lingonbacka (Järlåsa) (Uppsala),59.927377,17.217891,59.936613,17.218069,70,0,0
9022003719074/9022003719020,9022003719074,9022003719020,Högmo (Älvkarleby),Gårdskärsvägen (Älvkarleby),60.584589,17.464548,60.58741,17.472302,70,14,0.3684210526315789
9022003780662/9022003779631,9022003780662,9022003779631,Nyåker (Uppsala),Tunaberg,59.978607,18.061517,59.976384,18.061868,70,0,0
9022003779626/9022003779628,9022003779626,9022003779628,Alvreten,Onsören,60.00075,18.058901,59.992256,18.057804,70,-19,-0.19387755102040816
9022003780558/9022003780571,9022003780558,9022003780571,Stora Ljusbrunn (Uppsala),Spjutmossen (Uppsala),59.945856,17.217532,59.952862,17.217131,70,0,0
9022003779629/9022003779630,9022003779629,9022003779630,Klockarbacken,Nyckelstocken,59.986614,18.060628,59.982329,18.061251,70,7,0.25
9022003780524/9022003780531,9022003780524,9022003780531,Björknäs vägskäl (Uppsala),Fredriksdal (Uppsala),59.923097,17.217745,59.927377,17.217891,70,0,0
9022003780161/9022003780612,9022003780161,9022003780612,Hedtorp (Uppsala),Rönningen (Uppsala),59.962455,17.215785,59.969268,17.21414,70,0,0
9022003780503/9022003780614,9022003780503,9022003780614,Karlberg (Uppsala),Öster-Edinge (Uppsala),59.964873,18.077525,59.957479,18.078272,70,1,0.038461538461538464
9022003779630/9022003780662,9022003779630,9022003780662,Nyckelstocken,Nyåker (Uppsala),59.982329,18.061251,59.978607,18.061517,70,4,0.16666666666666666
9022003779631/9022003780503,9022003779631,9022003780503,Tunaberg,Karlberg (Uppsala),59.976384,18.061868,59.964873,18.077525,70,24,0.25806451612903225
9022003780500/9022003780498,9022003780500,9022003780498,Born (Uppsala),Mångsbo (Börje) (Uppsala),59.894849,17.43319,59.893902,17.450886,70,-16,-0.17582417582417584
9022003780498/9022003780500,9022003780498,9022003780500,Mångsbo (Börje) (Uppsala),Born (Uppsala),59.893902,17.450886,59.894849,17.43319,70,-1,-0.01282051282051282
9022003780714/9022003780151,9022003780714,9022003780151,Sandbro gård (Uppsala),Vattholma vägskäl (Uppsala),60.017153,17.580717,60.01122,17.589974,68,29,0.4603174603174603
9022003730131/9022003730132,9022003730131,9022003730132,Tagsta,Tagstalund,59.739665,17.754875,59.74019,17.74973,67,-1,-0.043478260869565216
9022003780737/9022003780746,9022003780737,9022003780746,Eriksbergs vägskäl (Stavby) (Uppsala),Nyby (Stavby) (Uppsala),60.01893,17.941713,60.020463,17.956844,67,0,0
9022003780668/9022003780680,9022003780668,9022003780680,Tätorp (Uppsala),Rasbokils kyrka (Uppsala),59.983963,17.85243,59.990655,17.860299,67,8,0.12307692307692308
9022003780680/9022003780689,9022003780680,9022003780689,Rasbokils kyrka (Uppsala),Tibble (Rasbokil) (Uppsala),59.990655,17.860299,59.998275,17.86398,67,21,0.29577464788732394
9022003780136/9022003780165,9022003780136,9022003780165,Storsten (Gåvsta) (Uppsala),Västerberga (Uppsala),59.953937,17.85022,59.956525,17.836111,67,-8,-0.1
9022003780750/9022003780163,9022003780750,9022003780163,Bostället (Rasbokil) (Uppsala),Jobsby vägskäl (Uppsala),60.022191,17.857233,60.02119,17.873064,67,0,0
9022003779469/9022003780715,9022003779469,9022003780715,Bärsta vägskäl,Stavby kyrka (Uppsala),60.018665,17.975095,60.00935,17.969321,67,-316,-0.9239766081871345
9022003779601/9022003780655,9022003779601,9022003780655,Skeppsbacken,Tureberg (Rasbokil) (Uppsala),59.977077,17.84604,59.980407,17.846639,67,13,0.3076923076923077
9022003781012/9022003781757,9022003781012,9022003781757,Fagerudd vägskäl (Enköping),Enköping Slalomvägen,59.627315,17.092886,59.619199,17.080047,67,-21,-0.19090909090909092
9022003780655/9022003780668,9022003780655,9022003780668,Tureberg (Rasbokil) (Uppsala),Tätorp (Uppsala),59.980407,17.846639,59.983963,17.85243,67,-2,-0.06060606060606061
9022003782004/9022003782356,9022003782004,9022003782356,Östhammar busstation,Gammelbyn (Östhammar),60.258356,18.369683,60.25371,18.346481,67,0,0
9022003780163/9022003780753,9022003780163,9022003780753,Jobsby vägskäl (Uppsala),Skräddarbol (Uppsala),60.02119,17.873064,60.021875,17.887727,67,-4,-0.0975609756097561
9022003730134/9022003730051,9022003730134,9022003730051,Årby (Alsike),Alsike prästgård (Knivsta),59.739216,17.736031,59.737476,17.727945,67,8,0.2
9022003730136/9022003730146,9022003730136,9022003730146,Anderslund,Tuna soldattorp,59.73455,17.707521,59.73425,17.698435,67,15,0.375
9022003760146/9022003760076,9022003760146,9022003760076,Berg (Upplanda) (Tierp),Mänstavägen (Örbyhus) (Tierp),60.21755,17.737028,60.217378,17.702895,67,85,0.954954954954955
9022003780753/9022003780747,9022003780753,9022003780747,Skräddarbol (Uppsala),Lejdet (Uppsala),60.021875,17.887727,60.020868,17.921173,67,0,0
9022003779615/9022003779615,9022003779615,9022003779615,Lindbacken (Gåvsta),Lindbacken (Gåvsta),59.930245,17.86048,59.930245,17.86048,67,9,0.3
9022003780747/9022003780730,9022003780747,9022003780730,Lejdet (Uppsala),Lejdängen (Uppsala),60.020868,17.921173,60.017479,17.925351,67,0,0
9022003780165/9022003780623,9022003780165,9022003780623,Västerberga (Uppsala),Karlsberg (Uppsala),59.956525,17.836111,59.965166,17.838771,67,5,0.1276595744680851
9022003780689/9022003780720,9022003780689,9022003780720,Tibble (Rasbokil) (Uppsala),Ingvasta (Uppsala),59.998275,17.86398,60.011715,17.85766,67,-19,-0.1386861313868613
9022003730133/9022003730134,9022003730133,9022003730134,Kurvallen,Årby (Alsike),59.740018,17.743121,59.739216,17.736031,67,17,0.5517241379310345
9022003730135/9022003730136,9022003730135,9022003730136,Nyvallen,Anderslund,59.735796,17.713799,59.73455,17.707521,67,17,0.5862068965517241
9022003780746/9022003779469,9022003780746,9022003779469,Nyby (Stavby) (Uppsala),Bärsta vägskäl,60.020463,17.956844,60.018665,17.975095,67,-17,-0.14912280701754385
9022003730132/9022003730133,9022003730132,9022003730133,Tagstalund,Kurvallen,59.74019,17.74973,59.740018,17.743121,67,15,0.5769230769230769
9022003780728/9022003780737,9022003780728,9022003780737,Lugnet (Kölinge) (Uppsala),Eriksbergs vägskäl (Stavby) (Uppsala),60.017192,17.932597,60.01893,17.941713,67,2,0.044444444444444446
9022003780730/9022003780728,9022003780730,9022003780728,Lejdängen (Uppsala),Lugnet (Kölinge) (Uppsala),60.017479,17.925351,60.017192,17.932597,67,0,0
9022003780623/9022003779601,9022003780623,9022003779601,Karlsberg (Uppsala),Skeppsbacken,59.965166,17.838771,59.977077,17.84604,67,-30,-0.2803738317757009
9022003780164/9022003780163,9022003780164,9022003780163,Kölinge hembygdsgård (Uppsala),Jobsby vägskäl (Uppsala),60.027893,17.875008,60.02119,17.873064,67,0,0
9022003730051/9022003730135,9022003730051,9022003730135,Alsike prästgård (Knivsta),Nyvallen,59.737476,17.727945,59.735796,17.713799,67,17,0.22535211267605634
9022003780219/9022003730006,9022003780219,9022003730006,Björksta (Knivsta),Björksta vändslinga (Knivsta),59.702644,17.80693,59.700912,17.804552,66,9,0.13432835820895522
9022003730007/9022003780219,9022003730007,9022003780219,Kvarngården (Knivsta),Björksta (Knivsta),59.706484,17.80476,59.702644,17.80693,66,-64,-0.5396825396825397
9022003780232/9022003730007,9022003780232,9022003730007,Knivsta kyrka (Knivsta),Kvarngården (Knivsta),59.710435,17.801815,59.706484,17.80476,66,-33,-0.308411214953271
9022003480211/9022003480645,9022003480211,9022003480645,Gävle sjukhus ingång 31 (Gävle),Gävle sjukhus (Gävle),60.680224,17.118322,60.677431,17.120276,65,6,0.07407407407407407
9022003730052/9022003730064,9022003730052,9022003730064,Tuna (Knivsta),Dammens vägskäl (Knivsta),59.734051,17.691684,59.736805,17.679905,65,34,0.6538461538461539
9022003779209/9022003780867,9022003779209,9022003780867,Örsbäcken (Skuttunge) (Uppsala),Skuttunge skola (Uppsala),59.995286,17.509593,59.999561,17.511606,65,-4,-0.03571428571428571
9022003730121/9022003780033,9022003730121,9022003780033,Halmby 3,Moratuna (Knivsta),59.78643,17.788754,59.7878,17.787232,65,-2,-0.14285714285714285
9022003780361/9022003730121,9022003780361,9022003730121,Halmby (Knivsta),Halmby 3,59.784718,17.787388,59.78643,17.788754,65,9,0.5263157894736842
9022003700600/9022003700622,9022003700600,9022003700622,Uppsala Centralstationen (Uppsala),Uppsala Stadshuset,59.858683,17.64372,59.86072,17.643797,65,80,1.8181818181818181
9022003730064/9022003730145,9022003730064,9022003730145,Dammens vägskäl (Knivsta),Udden,59.736805,17.679905,59.744384,17.662132,65,-30,-0.2912621359223301
9022003700300/9022003779158,9022003700300,9022003779158,Bälinge skola (Uppsala),Rörby (Bälinge) (Uppsala),59.950763,17.531238,59.94009,17.544801,65,135,0.6617647058823529
9022003705040/9022003191183,9022003705040,9022003191183,Kalmar livs (Bålsta) (Håbo),Kista T-bana (Kista) (Stockholm),59.561564,17.540477,59.405585,17.938554,65,153,0.07786259541984733
9022003780001/9022003780002,9022003780001,9022003780002,Vansta nordväst (Uppsala),Vansta norra (Uppsala),60.063949,17.64873,60.059647,17.651382,65,5,0.17647058823529413
9022003782159/9022003782155,9022003782159,9022003782155,Ekeby vägskäl (Alunda) (Östhammar),Dyvlinge (Östhammar),60.08501,18.218729,60.081712,18.202527,65,0,0
9022003480645/9022003480443,9022003480645,9022003480443,Gävle sjukhus (Gävle),Vasaskolan (Gävle),60.677431,17.120276,60.676436,17.141955,65,24,0.08247422680412371
9022003760218/9022003760129,9022003760218,9022003760129,Karlitplan (Karlholm) (Tierp),Björkängskolan (Karlholm) (Tierp),60.52013,17.628892,60.521354,17.624699,64,0,0
9022003780793/9022003780791,9022003780793,9022003780791,Tensta kyrka (Uppsala),Brogård (Uppsala),60.040202,17.67117,60.03821,17.664722,64,-6,-0.0625
9022003780444/9022003779597,9022003780444,9022003779597,Funbo kyrka (Uppsala),Källtorp skol,59.855112,17.858737,59.854272,17.873392,64,-16,-0.2641509433962264
9022003780832/9022003780175,9022003780832,9022003780175,Skyttorps skola,Skyttorp Örkällavägen,60.074992,17.746007,60.080163,17.727604,64,82,0.9605263157894737
9022003780828/9022003780833,9022003780828,9022003780833,Vallby (Skyttorp) (Uppsala),Viksta skola (Uppsala),60.074276,17.649827,60.077371,17.635123,64,-12,-0.05063291139240506
9022003779597/9022003780441,9022003779597,9022003780441,Källtorp skol,Källtorp (Funbo) (Uppsala),59.854272,17.873392,59.854477,17.880312,64,-17,-0.3469387755102041
9022003780916/9022003780590,9022003780916,9022003780590,Klintgården (Uppsala),Årby slott (Uppsala),59.994697,17.872845,59.9928,17.848782,64,-28,-0.08408408408408409
9022003780240/9022003730035,9022003780240,9022003730035,Thunmanskolan (Knivsta),Segerstaskolan (Knivsta),59.722256,17.796724,59.71908,17.797175,63,45,0.9574468085106383
9022003782048/9022003782367,9022003782048,9022003782367,Frösåkersskolan (Östhammar),Ulrikeberg (Östhammar),60.262588,18.356929,60.259734,18.359201,63,112,1.1443298969072164
9022003782018/9022003782043,9022003782018,9022003782043,Alunda bussterminal (Östhammar),Vårdcentralen (Alunda) (Östhammar),60.062639,18.080094,60.063484,18.078464,63,10,0.5263157894736842
9022003480443/9022003480103,9022003480443,9022003480103,Vasaskolan (Gävle),Borgarskolan (Gävle),60.676436,17.141955,60.67694,17.131857,63,-78,-0.4105263157894737
9022003780241/9022003780240,9022003780241,9022003780240,Sporthallen (Knivsta),Thunmanskolan (Knivsta),59.722236,17.795105,59.722256,17.796724,63,-26,-0.5197368421052632
9022003780157/9022003780436,9022003780157,9022003780436,Vänge skola (Uppsala),Långtibble (Vänge) (Uppsala),59.856738,17.435434,59.858684,17.417413,63,33,0.3170731707317073
9022003480103/9022003480645,9022003480103,9022003480645,Borgarskolan (Gävle),Gävle sjukhus (Gävle),60.67694,17.131857,60.677431,17.120276,63,-83,-0.98989898989899
9022003780148/9022003779570,9022003780148,9022003779570,Solvallen (Uppsala),Erikslund (Ärentuna),59.987757,17.592904,59.985233,17.593682,62,36,2.9166666666666665
9022003780596/9022003780142,9022003780596,9022003780142,Skällsta (Uppsala),Buddbo vägskäl (Uppsala),59.957758,17.631928,59.959618,17.642128,62,-37,-0.5441176470588235
9022003779574/9022003780608,9022003779574,9022003780608,Nyåker (Ärentuna),Gamla Posten (Ärentuna) (Uppsala),59.973991,17.595816,59.962726,17.602908,62,22,0.3058823529411765
9022003779167/9022003779572,9022003779167,9022003779572,Östa vägskäl (Uppsala),Nyby (Ärentuna),59.951911,17.612525,59.957452,17.624857,62,-19,-0.3709677419354839
9022003779572/9022003780596,9022003779572,9022003780596,Nyby (Ärentuna),Skällsta (Uppsala),59.957452,17.624857,59.957758,17.631928,62,82,3.730769230769231
9022003780142/9022003780606,9022003780142,9022003780606,Buddbo vägskäl (Uppsala),Kättsta (Uppsala),59.959618,17.642128,59.960842,17.652902,62,0,0
9022003780147/9022003779569,9022003780147,9022003779569,Solvallen vändslinga (Uppsala),Sandbo,59.997425,17.596311,59.990188,17.591781,62,-11,-0.2619047619047619
9022003780146/9022003779573,9022003780146,9022003779573,Nylunda vägskäl (Uppsala),Nylunda (Ärentuna),59.97896,17.595511,59.976495,17.595199,62,0,0
9022003780606/9022003780632,9022003780606,9022003780632,Kättsta (Uppsala),Östa (Uppsala),59.960842,17.652902,59.961427,17.661135,62,4,0.125
9022003779570/9022003780146,9022003779570,9022003780146,Erikslund (Ärentuna),Nylunda vägskäl (Uppsala),59.985233,17.593682,59.97896,17.595511,62,24,0.7272727272727273
9022003779569/9022003780148,9022003779569,9022003780148,Sandbo,Solvallen (Uppsala),59.990188,17.591781,59.987757,17.592904,62,-13,-0.9473684210526315
9022003780632/9022003799480,9022003780632,9022003799480,Östa (Uppsala),Fullerö hage Skolhållplats,59.961427,17.661135,59.940382,17.672575,62,142,0.9512195121951219
9022003779169/9022003779167,9022003779169,9022003779167,Ärentuna kyrka (Uppsala),Östa vägskäl (Uppsala),59.954592,17.605546,59.951911,17.612525,62,20,0.8
9022003779573/9022003779574,9022003779573,9022003779574,Nylunda (Ärentuna),Nyåker (Ärentuna),59.976495,17.595199,59.973991,17.595816,62,9,0.5294117647058824
9022003782362/9022003782368,9022003782362,9022003782368,Gräsöbadet vägskäl (Gräsö) (Östhammar),Gräsö affär (Östhammar),60.353393,18.45872,60.348739,18.464232,61,-15,-0.22058823529411764
9022003780401/9022003780406,9022003780401,9022003780406,Hammarby (Uppsala),Tjocksta (Uppsala),59.819243,17.780042,59.827024,17.777292,61,0,0
9022003782390/9022003782380,9022003782390,9022003782380,Nyhem (Gräsö) (Östhammar),Västerlund vägskäl (Gräsö) (Östhammar),60.334008,18.515564,60.342017,18.497095,61,-30,-0.2631578947368421
9022003780405/9022003780407,9022003780405,9022003780407,Charlottenberg (Uppsala),Prästgården (Danmark) (Uppsala),59.826863,17.768794,59.82843,17.762484,61,-8,-0.21052631578947367
9022003782279/9022003782285,9022003782279,9022003782285,Söderboda (Gräsö) (Östhammar),Mörtarö vägskäl (Gräsö) (Östhammar),60.437735,18.41546,60.429296,18.401086,61,26,0.4126984126984127
9022003780406/9022003780405,9022003780406,9022003780405,Tjocksta (Uppsala),Charlottenberg (Uppsala),59.827024,17.777292,59.826863,17.768794,61,0,0
9022003782518/9022003782361,9022003782518,9022003782361,Sandhagen,Västerbyn (Gräsö) (Östhammar),60.361484,18.44337,60.357916,18.447178,61,-17,-0.32
9022003782431/9022003782428,9022003782431,9022003782428,Ekbacken (Gräsö) (Östhammar),Strand (Gräsö) (Östhammar),60.309862,18.551357,60.313493,18.538556,61,-18,-0.26865671641791045
9022003782435/9022003782431,9022003782435,9022003782431,Bjurön (Östhammar),Ekbacken (Gräsö) (Östhammar),60.306535,18.56458,60.309862,18.551357,61,-15,-0.22058823529411764
9022003782365/9022003782362,9022003782365,9022003782362,Svartbäck vägskäl (Gräsö) (Östhammar),Gräsöbadet vägskäl (Gräsö) (Östhammar),60.356122,18.452924,60.353393,18.45872,61,-18,-0.375
9022003782521/9022003782340,9022003782521,9022003782340,Sisseläng,Djurstens vägskäl (Gräsö) (Östhammar),60.382985,18.404909,60.369007,18.416634,61,-101,-0.4697674418604651
9022003782314/9022003782521,9022003782314,9022003782521,Klockarboda (Gräsö) (Östhammar),Sisseläng,60.389923,18.401852,60.382985,18.404909,61,-67,-0.5346534653465347
9022003782361/9022003782365,9022003782361,9022003782365,Västerbyn (Gräsö) (Östhammar),Svartbäck vägskäl (Gräsö) (Östhammar),60.357916,18.447178,60.356122,18.452924,61,-14,-0.3333333333333333
9022003782244/9022003782266,9022003782244,9022003782266,Norrboda (Gräsö) (Östhammar),Bonäsudden (Gräsö) (Östhammar),60.469578,18.410814,60.455775,18.409963,61,27,0.23684210526315788
9022003780396/9022003780400,9022003780396,9022003780400,Edeby (Danmark) (Uppsala),Linnés Hammarby (Uppsala),59.812039,17.775445,59.816847,17.776352,61,9,0.11904761904761904
9022003782428/9022003782011,9022003782428,9022003782011,Strand (Gräsö) (Östhammar),Vargskär (Gräsö) (Östhammar),60.313493,18.538556,60.319035,18.534583,61,-12,-0.21818181818181817
9022003782285/9022003782314,9022003782285,9022003782314,Mörtarö vägskäl (Gräsö) (Östhammar),Klockarboda (Gräsö) (Östhammar),60.429296,18.401086,60.389923,18.401852,61,56,0.18855218855218855
9022003782443/9022003782435,9022003782443,9022003782435,Äspskärs brygga (Gräsö) (Östhammar),Bjurön (Östhammar),60.301612,18.587057,60.306535,18.56458,61,-32,-0.20915032679738563
9022003780392/9022003780396,9022003780392,9022003780396,Edebybro (Uppsala),Edeby (Danmark) (Uppsala),59.807505,17.773627,59.812039,17.775445,61,7,0.18421052631578946
9022003782011/9022003782390,9022003782011,9022003782390,Vargskär (Gräsö) (Östhammar),Nyhem (Gräsö) (Östhammar),60.319035,18.534583,60.334008,18.515564,61,-46,-0.26436781609195403
9022003780400/9022003780401,9022003780400,9022003780401,Linnés Hammarby (Uppsala),Hammarby (Uppsala),59.816847,17.776352,59.819243,17.780042,61,3,0.1111111111111111
9022003782340/9022003782518,9022003782340,9022003782518,Djurstens vägskäl (Gräsö) (Östhammar),Sandhagen,60.369007,18.416634,60.361484,18.44337,61,-75,-0.39473684210526316
9022003782275/9022003782279,9022003782275,9022003782279,Norrbacka vägskäl (Gräsö) (Östhammar),Söderboda (Gräsö) (Östhammar),60.44488,18.409181,60.437735,18.41546,61,-16,-0.17204301075268819
9022003782266/9022003782275,9022003782266,9022003782275,Bonäsudden (Gräsö) (Östhammar),Norrbacka vägskäl (Gräsö) (Östhammar),60.455775,18.409963,60.44488,18.409181,61,0,0
9022003780407/9022003780410,9022003780407,9022003780410,Prästgården (Danmark) (Uppsala),Göransgården (Danmarks k:a) (Uppsala),59.82843,17.762484,59.830783,17.750334,61,-75,-0.5117647058823529
9022003779626/9022003780705,9022003779626,9022003780705,Alvreten,Saringe (Uppsala),60.00075,18.058901,60.002965,18.060612,60,4,0.23529411764705882
9022003779631/9022003780662,9022003779631,9022003780662,Tunaberg,Nyåker (Uppsala),59.976384,18.061868,59.978607,18.061517,60,0,0
9022003782131/9022003782132,9022003782131,9022003782132,Skoby vägskäl (Östhammar),Spånga vägskäl (Östhammar),60.03505,18.03665,60.03617,18.034644,60,12,0.5555555555555556
9022003780503/9022003779631,9022003780503,9022003779631,Karlberg (Uppsala),Tunaberg,59.964873,18.077525,59.976384,18.061868,60,20,0.20833333333333334
9022003780662/9022003779630,9022003780662,9022003779630,Nyåker (Uppsala),Nyckelstocken,59.978607,18.061517,59.982329,18.061251,60,3,0.12
9022003780614/9022003780503,9022003780614,9022003780503,Öster-Edinge (Uppsala),Karlberg (Uppsala),59.957479,18.078272,59.964873,18.077525,60,8,0.3076923076923077
9022003779629/9022003780697,9022003779629,9022003780697,Klockarbacken,Johannesdal (Tuna) (Uppsala),59.986614,18.060628,59.988162,18.056182,60,7,0.3157894736842105
9022003780754/9022003780162,9022003780754,9022003780162,Tuna kyrka (Uppsala),Tuna (Uppsala),60.019489,18.063119,60.023248,18.068022,60,-4,-0.08333333333333333
9022003780772/9022003780778,9022003780772,9022003780778,Hässelby vägskäl (Uppsala),Börsta (Uppsala),60.024784,18.069042,60.027185,18.057794,60,11,0.1702127659574468
9022003779625/9022003779624,9022003779625,9022003779624,Lysingsvreten,Tunaby,60.007689,18.065309,60.014524,18.064107,60,9,0.17647058823529413
9022003780705/9022003779625,9022003780705,9022003779625,Saringe (Uppsala),Lysingsvreten,60.002965,18.060612,60.007689,18.065309,60,17,0.425
9022003780965/9022003700340,9022003780965,9022003700340,Uppsävjaskolan (Uppsala),Daneport (Uppsala),59.820323,17.706078,59.810996,17.70159,60,-285,-0.95
9022003779628/9022003779626,9022003779628,9022003779626,Onsören,Alvreten,59.992256,18.057804,60.00075,18.058901,60,-26,-0.25742574257425743
9022003779630/9022003779629,9022003779630,9022003779629,Nyckelstocken,Klockarbacken,59.982329,18.061251,59.986614,18.060628,60,6,0.18867924528301888
9022003780778/9022003782131,9022003780778,9022003782131,Börsta (Uppsala),Skoby vägskäl (Östhammar),60.027185,18.057794,60.03505,18.03665,60,-6,-0.06521739130434782
9022003780697/9022003779628,9022003780697,9022003779628,Johannesdal (Tuna) (Uppsala),Onsören,59.988162,18.056182,59.992256,18.057804,60,-8,-0.18181818181818182
9022003780680/9022003780668,9022003780680,9022003780668,Rasbokils kyrka (Uppsala),Tätorp (Uppsala),59.990655,17.860299,59.983963,17.85243,60,-24,-0.26666666666666666
9022003781068/9022003781066,9022003781068,9022003781066,Britenhov (Enköping),Ön (Enköping),59.495872,17.359603,59.488523,17.366061,59,-64,-0.31527093596059114
9022003780857/9022003799481,9022003780857,9022003799481,Ramsta skola (Uppsala),Torsbro (Ramsta),59.794388,17.439108,59.794627,17.42852,59,4,0.06779661016949153
9022003780903/9022003779486,9022003780903,9022003779486,Fridhem (Ramstalund) (Uppsala),Käfflöt,59.791035,17.416108,59.788818,17.415343,59,0,0
9022003780234/9022003730046,9022003780234,9022003730046,Vickeby vägskäl (Knivsta),Svanängen (Knivsta),59.71503,17.757139,59.715567,17.737192,59,0,0
9022003191087/9022003191045,9022003191087,9022003191045,Hallsta pappersbruk (Hallstavik) (Norrtä,Hallstavik busstation (Norrtälje),60.060001,18.596529,60.050574,18.594261,59,-130,-0.44666666666666666
9022003782152/9022003782149,9022003782152,9022003782149,Marma (Alunda) (Östhammar),Olandsskolan (Alunda) (Östhammar),60.072573,18.088199,60.067552,18.083648,59,0,0
9022003780737/9022003780728,9022003780737,9022003780728,Eriksbergs vägskäl (Stavby) (Uppsala),Lugnet (Kölinge) (Uppsala),60.01893,17.941713,60.017192,17.932597,59,4,0.0851063829787234
9022003780164/9022003780764,9022003780164,9022003780764,Kölinge hembygdsgård (Uppsala),Bol (Uppsala),60.027893,17.875008,60.023428,17.873455,59,-17,-0.32075471698113206
9022003781087/9022003781083,9022003781087,9022003781083,Grysta vägskäl (Enköping),Säby (Enköping),59.521381,17.341145,59.514443,17.358425,59,-43,-0.21052631578947367
9022003780753/9022003780163,9022003780753,9022003780163,Skräddarbol (Uppsala),Jobsby vägskäl (Uppsala),60.021875,17.887727,60.02119,17.873064,59,8,0.1875
9022003781066/9022003781068,9022003781066,9022003781068,Ön (Enköping),Britenhov (Enköping),59.488523,17.366061,59.495872,17.359603,59,46,0.5348837209302325
9022003780689/9022003780680,9022003780689,9022003780680,Tibble (Rasbokil) (Uppsala),Rasbokils kyrka (Uppsala),59.998275,17.86398,59.990655,17.860299,59,-55,-0.3313253012048193
9022003780240/9022003780243,9022003780240,9022003780243,Thunmanskolan (Knivsta),Ängby Park (Knivsta),59.722256,17.796724,59.725416,17.778297,59,62,0.2553191489361702
9022003780715/9022003779469,9022003780715,9022003779469,Stavby kyrka (Uppsala),Bärsta vägskäl,60.00935,17.969321,60.018665,17.975095,59,20,0.1885245901639344
9022003780163/9022003780750,9022003780163,9022003780750,Jobsby vägskäl (Uppsala),Bostället (Rasbokil) (Uppsala),60.02119,17.873064,60.022191,17.857233,59,-26,-0.23809523809523808
9022003780747/9022003780753,9022003780747,9022003780753,Lejdet (Uppsala),Skräddarbol (Uppsala),60.020868,17.921173,60.021875,17.887727,59,51,0.3270440251572327
